ano,trimestre,categoria,tipo,instituicao_financeira,cnpj_if,cnpj_norm,nome_norm,banco_encontrado,origem_do_match,segmento,nome_banco,indice,qtd_total_reclamacoes,qtd_reclamacoes_reguladas_procedentes,qtd_reclamacoes_reguladas_outras,qtd_reclamacoes_nao_reguladas,qtd_total_clientes_ccs_e_scr,qtd_clientes_ccs,qtd_clientes_scr,origem_arquivo,processado_em
2021,1,Grupo Secundário,Banco/financeira,BANCO OURINVEST S.A.,78632767,78632767,BANCO OURINVEST,True,cnpj,S4,OURINVEST - PRUDENCIAL,,1,0,1,0,42561,40252,2342,2021_tri_01.csv,2026-09-15T02:03:56.397402+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO PAULISTA S.A.,61820817,61820817,BANCO PAULISTA,True,cnpj,S4,SOCOPA - PRUDENCIAL,,1,0,0,1,26002,7898,18366,2021_tri_01.csv,2026-09-15T02:03:55.993680+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO PAULISTA S.A.,61820817,61820817,BANCO PAULISTA,True,cnpj,S4,SOCOPA - PRUDENCIAL,,1,0,0,1,26002,7898,18366,2021_tri_01.csv,2026-09-15T02:12:53.609564+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO PAULISTA S.A.,61820817,61820817,BANCO PAULISTA,True,cnpj,S4,SOCOPA - PRUDENCIAL,,1,0,0,1,26002,7898,18366,2021_tri_01.csv,2026-09-15T02:10:28.741496+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO PAULISTA S.A.,61820817,61820817,BANCO PAULISTA,True,cnpj,S4,SOCOPA - PRUDENCIAL,,1,0,0,1,26002,7898,18366,2021_tri_01.csv,2026-09-15T02:14:48.156455+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SEMEAR S.A.,00795423,795423,BANCO SEMEAR,True,cnpj,S4,BANCO SEMEAR - PRUDENCIAL,,5,4,0,1,290731,2996,287950,2021_tri_01.csv,2026-09-15T02:10:28.881161+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SEMEAR S.A.,00795423,795423,BANCO SEMEAR,True,cnpj,S4,BANCO SEMEAR - PRUDENCIAL,,5,4,0,1,290731,2996,287950,2021_tri_01.csv,2026-09-15T02:14:48.336698+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SEMEAR S.A.,00795423,795423,BANCO SEMEAR,True,cnpj,S4,BANCO SEMEAR - PRUDENCIAL,,5,4,0,1,290731,2996,287950,2021_tri_01.csv,2026-09-15T02:03:56.054265+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SEMEAR S.A.,00795423,795423,BANCO SEMEAR,True,cnpj,S4,BANCO SEMEAR - PRUDENCIAL,,5,4,0,1,290731,2996,287950,2021_tri_01.csv,2026-09-15T02:12:53.233254+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SENFF S.A.,11970623,11970623,BANCO SENFF,True,cnpj,S4,SENFF S.A. - CFI,,22,8,12,2,77251,106,77156,2021_tri_01.csv,2026-09-15T02:10:28.695071+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SENFF S.A.,11970623,11970623,BANCO SENFF,True,cnpj,S4,SENFF S.A. - CFI,,22,8,12,2,77251,106,77156,2021_tri_01.csv,2026-09-15T02:03:56.113303+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SENFF S.A.,11970623,11970623,BANCO SENFF,True,cnpj,S4,SENFF S.A. - CFI,,22,8,12,2,77251,106,77156,2021_tri_01.csv,2026-09-15T02:12:53.594691+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO SENFF S.A.,11970623,11970623,BANCO SENFF,True,cnpj,S4,SENFF S.A. - CFI,,22,8,12,2,77251,106,77156,2021_tri_01.csv,2026-09-15T02:14:47.749556+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOPÁZIO S.A.,07679404,7679404,BANCO TOPAZIO,True,cnpj,S4,BANCO TOP�ZIO S.A. - PRUDENCIAL,,6,1,4,1,35261,16292,21125,2021_tri_01.csv,2026-09-15T02:10:28.612232+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOPÁZIO S.A.,07679404,7679404,BANCO TOPAZIO,True,cnpj,S4,BANCO TOP�ZIO S.A. - PRUDENCIAL,,6,1,4,1,35261,16292,21125,2021_tri_01.csv,2026-09-15T02:12:53.424745+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOPÁZIO S.A.,07679404,7679404,BANCO TOPAZIO,True,cnpj,S4,BANCO TOP�ZIO S.A. - PRUDENCIAL,,6,1,4,1,35261,16292,21125,2021_tri_01.csv,2026-09-15T02:03:56.132226+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOPÁZIO S.A.,07679404,7679404,BANCO TOPAZIO,True,cnpj,S4,BANCO TOP�ZIO S.A. - PRUDENCIAL,,6,1,4,1,35261,16292,21125,2021_tri_01.csv,2026-09-15T02:14:47.890062+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,03215790,3215790,BANCO TOYOTA DO BRASIL,True,cnpj,S4,BANCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,,1,0,0,1,164435,15283,150113,2021_tri_01.csv,2026-09-15T02:10:28.437972+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,03215790,3215790,BANCO TOYOTA DO BRASIL,True,cnpj,S4,BANCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,,1,0,0,1,164435,15283,150113,2021_tri_01.csv,2026-09-15T02:12:53.691636+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,03215790,3215790,BANCO TOYOTA DO BRASIL,True,cnpj,S4,BANCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,,1,0,0,1,164435,15283,150113,2021_tri_01.csv,2026-09-15T02:03:55.784565+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TOYOTA DO BRASIL S.A.,03215790,3215790,BANCO TOYOTA DO BRASIL,True,cnpj,S4,BANCO TOYOTA DO BRASIL S.A. - PRUDENCIAL,,1,0,0,1,164435,15283,150113,2021_tri_01.csv,2026-09-15T02:14:48.136135+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRIANGULO S.A.,17351180,17351180,BANCO TRIANGULO,True,cnpj,S4,BANCO TRIANGULO S.A. - PRUDENCIAL,,27,3,8,16,1953437,248674,1790932,2021_tri_01.csv,2026-09-15T02:10:28.574326+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRIANGULO S.A.,17351180,17351180,BANCO TRIANGULO,True,cnpj,S4,BANCO TRIANGULO S.A. - PRUDENCIAL,,27,3,8,16,1953437,248674,1790932,2021_tri_01.csv,2026-09-15T02:12:53.599466+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRIANGULO S.A.,17351180,17351180,BANCO TRIANGULO,True,cnpj,S4,BANCO TRIANGULO S.A. - PRUDENCIAL,,27,3,8,16,1953437,248674,1790932,2021_tri_01.csv,2026-09-15T02:14:48.439152+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRIANGULO S.A.,17351180,17351180,BANCO TRIANGULO,True,cnpj,S4,BANCO TRIANGULO S.A. - PRUDENCIAL,,27,3,8,16,1953437,248674,1790932,2021_tri_01.csv,2026-09-15T02:03:55.588149+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRICURY S.A.,57839805,57839805,BANCO TRICURY,True,cnpj,S4,BANCO TRICURY S.A. - PRUDENCIAL,,2,0,1,1,685,666,149,2021_tri_01.csv,2026-09-15T02:12:53.333267+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRICURY S.A.,57839805,57839805,BANCO TRICURY,True,cnpj,S4,BANCO TRICURY S.A. - PRUDENCIAL,,2,0,1,1,685,666,149,2021_tri_01.csv,2026-09-15T02:03:56.420131+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRICURY S.A.,57839805,57839805,BANCO TRICURY,True,cnpj,S4,BANCO TRICURY S.A. - PRUDENCIAL,,2,0,1,1,685,666,149,2021_tri_01.csv,2026-09-15T02:14:48.310338+00:00
2021,1,Grupo Secundário,Banco/financeira,BANCO TRICURY S.A.,57839805,57839805,BANCO TRICURY,True,cnpj,S4,BANCO TRICURY S.A. - PRUDENCIAL,,2,0,1,1,685,666,149,2021_tri_01.csv,2026-09-15T02:10:30.140253+00:00
2021,1,Grupo Secundário,Conglomerado,BANCOOB (conglomerado), ,,BANCOOB,True,nome,S3,BANCOOB - PRUDENCIAL,,68,19,31,18,4576738,2242360,2872105,2021_tri_01.csv,2026-09-15T02:12:53.679527+00:00
2021,1,Grupo Secundário,Conglomerado,BANCOOB (conglomerado), ,,BANCOOB,True,nome,S3,BANCOOB - PRUDENCIAL,,68,19,31,18,4576738,2242360,2872105,2021_tri_01.csv,2026-09-15T02:14:48.024078+00:00
2021,1,Grupo Secundário,Conglomerado,BANCOOB (conglomerado), ,,BANCOOB,True,nome,S3,BANCOOB - PRUDENCIAL,,68,19,31,18,4576738,2242360,2872105,2021_tri_01.csv,2026-09-15T02:10:30.269441+00:00
2021,1,Grupo Secundário,Conglomerado,BANCOOB (conglomerado), ,,BANCOOB,True,nome,S3,BANCOOB - PRUDENCIAL,,68,19,31,18,4576738,2242360,2872105,2021_tri_01.csv,2026-09-15T02:03:56.486210+00:00
2021,1,Grupo Secundário,Conglomerado,BANESTES (conglomerado), ,,BANESTES,True,nome,S3,BANESTES - PRUDENCIAL,,48,21,22,5,1232727,1181686,473114,2021_tri_01.csv,2026-09-15T02:14:48.082751+00:00
2021,1,Grupo Secundário,Conglomerado,BANESTES (conglomerado), ,,BANESTES,True,nome,S3,BANESTES - PRUDENCIAL,,48,21,22,5,1232727,1181686,473114,2021_tri_01.csv,2026-09-15T02:10:28.725440+00:00
2021,1,Grupo Secundário,Conglomerado,BANESTES (conglomerado), ,,BANESTES,True,nome,S3,BANESTES - PRUDENCIAL,,48,21,22,5,1232727,1181686,473114,2021_tri_01.csv,2026-09-15T02:03:56.001361+00:00
2021,1,Grupo Secundário,Conglomerado,BANESTES (conglomerado), ,,BANESTES,True,nome,S3,BANESTES - PRUDENCIAL,,48,21,22,5,1232727,1181686,473114,2021_tri_01.csv,2026-09-15T02:12:53.231498+00:00
2021,1,Grupo Secundário,Conglomerado,BANRISUL (conglomerado), ,,BANRISUL,True,nome,S2,BANRISUL - PRUDENCIAL,24.99,536,127,349,60,5080031,3756328,3950764,2021_tri_01.csv,2026-09-15T02:12:53.484827+00:00
2021,1,Grupo Secundário,Conglomerado,BANRISUL (conglomerado), ,,BANRISUL,True,nome,S2,BANRISUL - PRUDENCIAL,24.99,536,127,349,60,5080031,3756328,3950764,2021_tri_01.csv,2026-09-15T02:14:48.141988+00:00
2021,1,Grupo Secundário,Conglomerado,BANRISUL (conglomerado), ,,BANRISUL,True,nome,S2,BANRISUL - PRUDENCIAL,24.99,536,127,349,60,5080031,3756328,3950764,2021_tri_01.csv,2026-09-15T02:10:28.881302+00:00
2021,1,Grupo Secundário,Conglomerado,BANRISUL (conglomerado), ,,BANRISUL,True,nome,S2,BANRISUL - PRUDENCIAL,24.99,536,127,349,60,5080031,3756328,3950764,2021_tri_01.csv,2026-09-15T02:03:55.667386+00:00
2021,1,Grupo Secundário,Conglomerado,BARIGUI (conglomerado), ,,BARIGUI,True,nome,S4,BARIGUI,,48,7,15,26,42559,15683,29761,2021_tri_01.csv,2026-09-15T02:12:53.709405+00:00
2021,1,Grupo Secundário,Conglomerado,BARIGUI (conglomerado), ,,BARIGUI,True,nome,S4,BARIGUI,,48,7,15,26,42559,15683,29761,2021_tri_01.csv,2026-09-15T02:14:47.845183+00:00
2021,1,Grupo Secundário,Conglomerado,BARIGUI (conglomerado), ,,BARIGUI,True,nome,S4,BARIGUI,,48,7,15,26,42559,15683,29761,2021_tri_01.csv,2026-09-15T02:03:55.871404+00:00
2021,1,Grupo Secundário,Conglomerado,BARIGUI (conglomerado), ,,BARIGUI,True,nome,S4,BARIGUI,,48,7,15,26,42559,15683,29761,2021_tri_01.csv,2026-09-15T02:10:28.881789+00:00
2021,1,Top 10,Conglomerado,BB (conglomerado), ,,BB,True,acronimo,S1,BANCO DO BRASIL - PRUDENCIAL,21.25,6470,1463,2782,2225,68844801,65031349,30167056,2021_tri_01.csv,2026-09-15T02:10:29.024366+00:00
2021,1,Top 10,Conglomerado,BB (conglomerado), ,,BB,True,acronimo,S1,BANCO DO BRASIL - PRUDENCIAL,21.25,6470,1463,2782,2225,68844801,65031349,30167056,2021_tri_01.csv,2026-09-15T02:14:48.398773+00:00
2021,1,Top 10,Conglomerado,BB (conglomerado), ,,BB,True,acronimo,S1,BANCO DO BRASIL - PRUDENCIAL,21.25,6470,1463,2782,2225,68844801,65031349,30167056,2021_tri_01.csv,2026-09-15T02:12:53.342777+00:00
2021,1,Top 10,Conglomerado,BB (conglomerado), ,,BB,True,acronimo,S1,BANCO DO BRASIL - PRUDENCIAL,21.25,6470,1463,2782,2225,68844801,65031349,30167056,2021_tri_01.csv,2026-09-15T02:03:56.270582+00:00
2021,1,Grupo Secundário,Conglomerado,BMG (conglomerado), ,,BMG,True,nome,S3,BMG - PRUDENCIAL,165.2,2085,1190,644,251,7202992,3421046,5072090,2021_tri_01.csv,2026-09-15T02:10:30.574551+00:00
2021,1,Grupo Secundário,Conglomerado,BMG (conglomerado), ,,BMG,True,nome,S3,BMG - PRUDENCIAL,165.2,2085,1190,644,251,7202992,3421046,5072090,2021_tri_01.csv,2026-09-15T02:14:47.951110+00:00
2021,1,Grupo Secundário,Conglomerado,BMG (conglomerado), ,,BMG,True,nome,S3,BMG - PRUDENCIAL,165.2,2085,1190,644,251,7202992,3421046,5072090,2021_tri_01.csv,2026-09-15T02:12:53.654259+00:00
2021,1,Grupo Secundário,Conglomerado,BMG (conglomerado), ,,BMG,True,nome,S3,BMG - PRUDENCIAL,165.2,2085,1190,644,251,7202992,3421046,5072090,2021_tri_01.csv,2026-09-15T02:03:56.315433+00:00
2021,1,Grupo Secundário,Conglomerado,BNP PARIBAS (conglomerado), ,,BNP PARIBAS,True,nome,S3,BNP PARIBAS - PRUDENCIAL,181.98,787,447,250,90,2456247,12581,2444170,2021_tri_01.csv,2026-09-15T02:03:56.058951+00:00
2021,1,Grupo Secundário,Conglomerado,BNP PARIBAS (conglomerado), ,,BNP PARIBAS,True,nome,S3,BNP PARIBAS - PRUDENCIAL,181.98,787,447,250,90,2456247,12581,2444170,2021_tri_01.csv,2026-09-15T02:14:48.012705+00:00
2021,1,Grupo Secundário,Conglomerado,BNP PARIBAS (conglomerado), ,,BNP PARIBAS,True,nome,S3,BNP PARIBAS - PRUDENCIAL,181.98,787,447,250,90,2456247,12581,2444170,2021_tri_01.csv,2026-09-15T02:10:30.530827+00:00
2021,1,Grupo Secundário,Conglomerado,BNP PARIBAS (conglomerado), ,,BNP PARIBAS,True,nome,S3,BNP PARIBAS - PRUDENCIAL,181.98,787,447,250,90,2456247,12581,2444170,2021_tri_01.csv,2026-09-15T02:12:53.418778+00:00
2021,1,Grupo Secundário,Conglomerado,BNY MELLON (conglomerado), ,,BNY MELLON,True,nome,S4,BNY MELLON - PRUDENCIAL,,1,0,0,1,3744,3744,,2021_tri_01.csv,2026-09-15T02:14:47.865136+00:00
2021,1,Grupo Secundário,Conglomerado,BNY MELLON (conglomerado), ,,BNY MELLON,True,nome,S4,BNY MELLON - PRUDENCIAL,,1,0,0,1,3744,3744,,2021_tri_01.csv,2026-09-15T02:12:53.819894+00:00
2021,1,Grupo Secundário,Conglomerado,BNY MELLON (conglomerado), ,,BNY MELLON,True,nome,S4,BNY MELLON - PRUDENCIAL,,1,0,0,1,3744,3744,,2021_tri_01.csv,2026-09-15T02:10:28.909967+00:00
2021,1,Grupo Secundário,Conglomerado,BNY MELLON (conglomerado), ,,BNY MELLON,True,nome,S4,BNY MELLON - PRUDENCIAL,,1,0,0,1,3744,3744,,2021_tri_01.csv,2026-09-15T02:03:55.799199+00:00
2021,1,Top 10,Conglomerado,BRADESCO (conglomerado), ,,BRADESCO,True,nome,S1,BRADESCO - PRUDENCIAL,22.78,8752,2248,3913,2591,98648524,89718703,43974719,2021_tri_01.csv,2026-09-15T02:12:53.351571+00:00
2021,1,Top 10,Conglomerado,BRADESCO (conglomerado), ,,BRADESCO,True,nome,S1,BRADESCO - PRUDENCIAL,22.78,8752,2248,3913,2591,98648524,89718703,43974719,2021_tri_01.csv,2026-09-15T02:14:47.882256+00:00
2021,1,Top 10,Conglomerado,BRADESCO (conglomerado), ,,BRADESCO,True,nome,S1,BRADESCO - PRUDENCIAL,22.78,8752,2248,3913,2591,98648524,89718703,43974719,2021_tri_01.csv,2026-09-15T02:10:28.967551+00:00
2021,1,Top 10,Conglomerado,BRADESCO (conglomerado), ,,BRADESCO,True,nome,S1,BRADESCO - PRUDENCIAL,22.78,8752,2248,3913,2591,98648524,89718703,43974719,2021_tri_01.csv,2026-09-15T02:03:56.071379+00:00
2021,1,Grupo Secundário,Conglomerado,BRB (conglomerado), ,,BRB,True,nome,S3,BRB - PRUDENCIAL,107.93,409,120,149,140,1111807,999840,498848,2021_tri_01.csv,2026-09-15T02:10:29.000851+00:00
2021,1,Grupo Secundário,Conglomerado,BRB (conglomerado), ,,BRB,True,nome,S3,BRB - PRUDENCIAL,107.93,409,120,149,140,1111807,999840,498848,2021_tri_01.csv,2026-09-15T02:03:55.892704+00:00
2021,1,Grupo Secundário,Conglomerado,BRB (conglomerado), ,,BRB,True,nome,S3,BRB - PRUDENCIAL,107.93,409,120,149,140,1111807,999840,498848,2021_tri_01.csv,2026-09-15T02:12:53.585197+00:00
2021,1,Grupo Secundário,Conglomerado,BRB (conglomerado), ,,BRB,True,nome,S3,BRB - PRUDENCIAL,107.93,409,120,149,140,1111807,999840,498848,2021_tri_01.csv,2026-09-15T02:14:48.203091+00:00
2021,1,Grupo Secundário,Conglomerado,BTG PACTUAL (conglomerado), ,,BTG PACTUAL,True,nome,S1,BTG PACTUAL - PRUDENCIAL,,133,29,44,60,766998,679113,147461,2021_tri_01.csv,2026-09-15T02:12:53.627226+00:00
2021,1,Grupo Secundário,Conglomerado,BTG PACTUAL (conglomerado), ,,BTG PACTUAL,True,nome,S1,BTG PACTUAL - PRUDENCIAL,,133,29,44,60,766998,679113,147461,2021_tri_01.csv,2026-09-15T02:03:55.694227+00:00
2021,1,Grupo Secundário,Conglomerado,BTG PACTUAL (conglomerado), ,,BTG PACTUAL,True,nome,S1,BTG PACTUAL - PRUDENCIAL,,133,29,44,60,766998,679113,147461,2021_tri_01.csv,2026-09-15T02:14:48.276828+00:00
2021,1,Grupo Secundário,Conglomerado,BTG PACTUAL (conglomerado), ,,BTG PACTUAL,True,nome,S1,BTG PACTUAL - PRUDENCIAL,,133,29,44,60,766998,679113,147461,2021_tri_01.csv,2026-09-15T02:10:28.663952+00:00
2021,1,Grupo Secundário,Conglomerado,C6 BANK (conglomerado), ,,C6 BANK,False,nenhum,,,979.53,6745,5940,598,207,6064085,5139889,1748590,2021_tri_01.csv,2026-09-15T02:03:56.556102+00:00
2021,1,Grupo Secundário,Conglomerado,C6 BANK (conglomerado), ,,C6 BANK,False,nenhum,,,979.53,6745,5940,598,207,6064085,5139889,1748590,2021_tri_01.csv,2026-09-15T02:10:30.846401+00:00
2021,1,Grupo Secundário,Conglomerado,C6 BANK (conglomerado), ,,C6 BANK,False,nenhum,,,979.53,6745,5940,598,207,6064085,5139889,1748590,2021_tri_01.csv,2026-09-15T02:12:53.892375+00:00
2021,1,Grupo Secundário,Conglomerado,C6 BANK (conglomerado), ,,C6 BANK,False,nenhum,,,979.53,6745,5940,598,207,6064085,5139889,1748590,2021_tri_01.csv,2026-09-15T02:14:48.225966+00:00
2021,1,Top 10,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado), ,,CAIXA ECONOMICA FEDERAL,True,nome,S1,CAIXA ECONOMICA FEDERAL - PRUDENCIAL,36.2,16524,5263,6341,4920,145367310,143826538,22933543,2021_tri_01.csv,2026-09-15T02:12:53.553690+00:00
2021,1,Top 10,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado), ,,CAIXA ECONOMICA FEDERAL,True,nome,S1,CAIXA ECONOMICA FEDERAL - PRUDENCIAL,36.2,16524,5263,6341,4920,145367310,143826538,22933543,2021_tri_01.csv,2026-09-15T02:10:28.476723+00:00
2021,1,Top 10,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado), ,,CAIXA ECONOMICA FEDERAL,True,nome,S1,CAIXA ECONOMICA FEDERAL - PRUDENCIAL,36.2,16524,5263,6341,4920,145367310,143826538,22933543,2021_tri_01.csv,2026-09-15T02:03:56.115706+00:00
2021,1,Top 10,Conglomerado,CAIXA ECONÔMICA FEDERAL (conglomerado), ,,CAIXA ECONOMICA FEDERAL,True,nome,S1,CAIXA ECONOMICA FEDERAL - PRUDENCIAL,36.2,16524,5263,6341,4920,145367310,143826538,22933543,2021_tri_01.csv,2026-09-15T02:14:47.750113+00:00
2021,1,Grupo Secundário,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09313766,9313766,CARUANA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,CARUANA SCFI,,4,1,2,1,71736,65584,11640,2021_tri_01.csv,2026-09-15T02:14:48.428516+00:00
2021,1,Grupo Secundário,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09313766,9313766,CARUANA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,CARUANA SCFI,,4,1,2,1,71736,65584,11640,2021_tri_01.csv,2026-09-15T02:03:56.182671+00:00
2021,1,Grupo Secundário,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09313766,9313766,CARUANA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,CARUANA SCFI,,4,1,2,1,71736,65584,11640,2021_tri_01.csv,2026-09-15T02:10:30.596099+00:00
2021,1,Grupo Secundário,Banco/financeira,"CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO",09313766,9313766,CARUANA SOCIEDADE DE CREDITO FINANCIAMENTO E INVESTIMENTO,True,cnpj,S4,CARUANA SCFI,,4,1,2,1,71736,65584,11640,2021_tri_01.csv,2026-09-15T02:12:53.766070+00:00
2021,1,Grupo Secundário,Conglomerado,CCB (conglomerado), ,,CCB,True,nome,S3,CCB - PRUDENCIAL,,151,10,126,15,224649,3762,221472,2021_tri_01.csv,2026-09-15T02:14:48.065330+00:00
2021,1,Grupo Secundário,Conglomerado,CCB (conglomerado), ,,CCB,True,nome,S3,CCB - PRUDENCIAL,,151,10,126,15,224649,3762,221472,2021_tri_01.csv,2026-09-15T02:10:30.734603+00:00
2021,1,Grupo Secundário,Conglomerado,CCB (conglomerado), ,,CCB,True,nome,S3,CCB - PRUDENCIAL,,151,10,126,15,224649,3762,221472,2021_tri_01.csv,2026-09-15T02:12:53.841818+00:00
2021,1,Grupo Secundário,Conglomerado,CCB (conglomerado), ,,CCB,True,nome,S3,CCB - PRUDENCIAL,,151,10,126,15,224649,3762,221472,2021_tri_01.csv,2026-09-15T02:03:55.843457+00:00
2021,1,Grupo Secundário,Conglomerado,CITIBANK (conglomerado), ,,CITIBANK,True,nome,S2,CITIBANK - PRUDENCIAL,,14,1,11,2,17612,16889,1620,2021_tri_01.csv,2026-09-15T02:12:53.224813+00:00
2021,1,Grupo Secundário,Conglomerado,CITIBANK (conglomerado), ,,CITIBANK,True,nome,S2,CITIBANK - PRUDENCIAL,,14,1,11,2,17612,16889,1620,2021_tri_01.csv,2026-09-15T02:14:47.929005+00:00
2021,1,Grupo Secundário,Conglomerado,CITIBANK (conglomerado), ,,CITIBANK,True,nome,S2,CITIBANK - PRUDENCIAL,,14,1,11,2,17612,16889,1620,2021_tri_01.csv,2026-09-15T02:03:55.713661+00:00
2021,1,Grupo Secundário,Conglomerado,CITIBANK (conglomerado), ,,CITIBANK,True,nome,S2,CITIBANK - PRUDENCIAL,,14,1,11,2,17612,16889,1620,2021_tri_01.csv,2026-09-15T02:10:28.507191+00:00
2021,1,Grupo Secundário,Conglomerado,COLOMBO (conglomerado), ,,COLOMBO,False,nenhum,,,,4,0,3,1,331101,,331101,2021_tri_01.csv,2026-09-15T02:03:56.344326+00:00
2021,1,Grupo Secundário,Conglomerado,COLOMBO (conglomerado), ,,COLOMBO,False,nenhum,,,,4,0,3,1,331101,,331101,2021_tri_01.csv,2026-09-15T02:14:48.213581+00:00
2021,1,Grupo Secundário,Conglomerado,COLOMBO (conglomerado), ,,COLOMBO,False,nenhum,,,,4,0,3,1,331101,,331101,2021_tri_01.csv,2026-09-15T02:12:53.348094+00:00
2021,1,Grupo Secundário,Conglomerado,COLOMBO (conglomerado), ,,COLOMBO,False,nenhum,,,,4,0,3,1,331101,,331101,2021_tri_01.csv,2026-09-15T02:10:29.032050+00:00
2021,1,Grupo Secundário,Conglomerado,CREFISA (conglomerado), ,,CREFISA,True,acronimo,S4,CREFISA S.A. CFI,,261,25,184,52,2255383,1184391,1562138,2021_tri_01.csv,2026-09-15T02:03:56.336058+00:00
2021,1,Grupo Secundário,Conglomerado,CREFISA (conglomerado), ,,CREFISA,True,acronimo,S4,CREFISA S.A. CFI,,261,25,184,52,2255383,1184391,1562138,2021_tri_01.csv,2026-09-15T02:10:30.412701+00:00
2021,1,Grupo Secundário,Conglomerado,CREFISA (conglomerado), ,,CREFISA,True,acronimo,S4,CREFISA S.A. CFI,,261,25,184,52,2255383,1184391,1562138,2021_tri_01.csv,2026-09-15T02:14:48.345573+00:00
2021,1,Grupo Secundário,Conglomerado,CREFISA (conglomerado), ,,CREFISA,True,acronimo,S4,CREFISA S.A. CFI,,261,25,184,52,2255383,1184391,1562138,2021_tri_01.csv,2026-09-15T02:12:53.834930+00:00
2021,1,Grupo Secundário,Conglomerado,DAYCOVAL (conglomerado), ,,DAYCOVAL,True,acronimo,S3,BANCO DAYCOVAL S.A - PRUDENCIAL,274.48,844,331,400,113,1205882,138048,1094686,2021_tri_01.csv,2026-09-15T02:03:56.591131+00:00
2021,1,Grupo Secundário,Conglomerado,DAYCOVAL (conglomerado), ,,DAYCOVAL,True,acronimo,S3,BANCO DAYCOVAL S.A - PRUDENCIAL,274.48,844,331,400,113,1205882,138048,1094686,2021_tri_01.csv,2026-09-15T02:10:30.403399+00:00
2021,1,Grupo Secundário,Conglomerado,DAYCOVAL (conglomerado), ,,DAYCOVAL,True,acronimo,S3,BANCO DAYCOVAL S.A - PRUDENCIAL,274.48,844,331,400,113,1205882,138048,1094686,2021_tri_01.csv,2026-09-15T02:12:53.906655+00:00
2021,1,Grupo Secundário,Conglomerado,DAYCOVAL (conglomerado), ,,DAYCOVAL,True,acronimo,S3,BANCO DAYCOVAL S.A - PRUDENCIAL,274.48,844,331,400,113,1205882,138048,1094686,2021_tri_01.csv,2026-09-15T02:14:48.415536+00:00
2021,1,Grupo Secundário,Banco/financeira,DEUTSCHE BANK S.A. - BANCO ALEMAO,62331228,62331228,DEUTSCHE BANK BANCO ALEMAO,True,cnpj,S3,DEUTSCHE - PRUDENCIAL,,1,0,1,0,2112,2093,164,2021_tri_01.csv,2026-09-15T02:03:56.882350+00:00
